taxonID	identifier	datasetID	datasetName	acceptedNameUsageID	parentNameUsageID	taxonomicStatus	taxonRank	verbatimTaxonRank	scientificName	kingdom	phylum	class	order	superfamily	family	genericName	genus	subgenus	specificEpithet	infraspecificEpithet	scientificNameAuthorship	source	namePublishedIn	nameAccordingTo	modified	description	taxonConceptID	scientificNameID	references	isExtinct
4079180	091e7eda41232b918560b675724a1faf	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931069		genus		Mariannaea	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Nectriaceae	Mariannaea	Mariannaea													false
4079261	2f97e315f10b75287cf58cf2d4fbb260	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3925866		genus		Marinokulati	Fungi	Ascomycota	Sordariomycetes	Not assigned		Juncigenaceae	Marinokulati	Marinokulati													false
4079267	930178a96cd7fa4b4e2af289b3948560	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931098		genus		Marinosphaera	Fungi	Ascomycota	Sordariomycetes	Phyllachorales		Phyllachoraceae	Marinosphaera	Marinosphaera													false
4079531	52fc9fc1ddca8bb38f9c1f1b5f5c7adb	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931150		genus		Marsupiomyces	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Gnomoniaceae	Marsupiomyces	Marsupiomyces													false
4079762	8f3f9b2fbf8409620a8a18d1bd9c7e09	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931139		genus		Masoniella	Fungi	Ascomycota	Sordariomycetes	Microascales		Microascaceae	Masoniella	Masoniella													false
4079787	522d880f6c0f3510dce38b6f0573caf1	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931044		genus		Massalongiella	Fungi	Ascomycota	Sordariomycetes	Coronophorales		Nitschkiaceae	Massalongiella	Massalongiella													false
4079811	dfb1b784b82c3b03a2daaf11939a742f	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931120		genus		Massariella	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales		Amphisphaeriaceae	Massariella	Massariella													false
4079859	f601658cfd1f7872b4fbdedacd721756	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931153		genus		Massariovalsa	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Melanconidaceae	Massariovalsa	Massariovalsa													false
4079946	8f3912684f5d992944c6e4075a02fc8c	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938951		genus		Mastigocladium	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Not assigned	Mastigocladium	Mastigocladium													false
4079980	ace04342bc152bf61396da8cfef0c84e	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3939097		genus		Mastigosporella	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Not assigned	Mastigosporella	Mastigosporella													false
4080172	4fe0d44ad4f9e7a306b5ca6f70bf8e06	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938816		genus		Matsusporium	Fungi	Ascomycota	Sordariomycetes	Lulworthiales		Not assigned	Matsusporium	Matsusporium													false
4080192	ece318a353e290266ae228181ebd761a	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931177		genus		Mattirolella	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales		Kathistaceae	Mattirolella	Mattirolella													false
4080195	dc5d5d2b55041de6a3b4b74f2e0fc75e	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938926		genus		Mattirolia	Fungi	Ascomycota	Sordariomycetes	Not assigned		Not assigned	Mattirolia	Mattirolia													false
4080484	ab1dc8b6295fbf5d5dc231d3aa3edc70	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931155		genus		Mazzantia	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Diaporthaceae	Mazzantia	Mazzantia													false
4080487	81858bb4884d3be4ba420eacdb6f2f01	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3939097		genus		Mazzantiella	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Not assigned	Mazzantiella	Mazzantiella													false
4080520	cb14578fceb7c9b37ff81327c142c54a	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931153		genus		Mebarria	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Melanconidaceae	Mebarria	Mebarria													false
4081182	06d062581d65a4476bfb9646ea4fefd2	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931069		genus		Megalonectria	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Nectriaceae	Megalonectria	Megalonectria													false
4081861	2c1a9073bbc89f786f8b6ff6ed13adcc	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931153		genus		Melanamphora	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Melanconidaceae	Melanamphora	Melanamphora													false
4081893	e30353f9123f5e4a910c6535e615d85d	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931153		genus		Melanconiella	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Melanconidaceae	Melanconiella	Melanconiella													false
4081896	ad35723f265f754702b7db477e066874	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931153		genus		Melanconiopsis	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Melanconidaceae	Melanconiopsis	Melanconiopsis													false
4081901	3efe3bd45f97f957432ab95b96264581	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931153		genus		Melanconis	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Melanconidaceae	Melanconis	Melanconis													false
4081914	ec6cdc7615033b42ed7c5bd3d92725a6	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931153		genus		Melanconium	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Melanconidaceae	Melanconium	Melanconium													false
4082019	a882be990446e45dc89cba77eee5d7ac	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938935		genus		Melanocarpus	Fungi	Ascomycota	Sordariomycetes	Sordariales		Not assigned	Melanocarpus	Melanocarpus													false
4082028	4eeb4b36a3fa9a8c8d6dd823b40324b5	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931133		genus		Melanochaeta	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales		Chaetosphaeriaceae	Melanochaeta	Melanochaeta													false
4082088	ba1c3adb27f11390d13d505c0fc0e645	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931046		genus		Melanogone	Fungi	Ascomycota	Sordariomycetes	Sordariales		Chaetomiaceae	Melanogone	Melanogone													false
4082169	e38ea3f12413bf90a011087ea434bbc5	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931150		genus		Melanopelta	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Gnomoniaceae	Melanopelta	Melanopelta													false
4082215	3defb703c44efb01ba23be27b4bf566a	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931070		genus		Melanopsamma	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Niessliaceae	Melanopsamma	Melanopsamma													false
4082235	71ba95d42b526e2971df924260d3dd2b	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931133		genus		Melanopsammina	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales		Chaetosphaeriaceae	Melanopsammina	Melanopsammina													false
4082297	e4b73cff7f0aacbfa079d50e2490e90b	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931106		genus		Melanospora	Fungi	Ascomycota	Sordariomycetes	Melanosporales		Ceratostomataceae	Melanospora	Melanospora													false
4082305	34d67daef246054ae7a7a7f56961a2be	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931165		genus		Melanosporella	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Melanosporellaceae	Melanosporella	Melanosporella													false
4082306	652d1b2a192e656114d5a59312f8bce3	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931106		genus		Melanosporopsis	Fungi	Ascomycota	Sordariomycetes	Melanosporales		Ceratostomataceae	Melanosporopsis	Melanosporopsis													false
4082361	0de1b3996483cd6c24486f4a7858b0b8	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931059		genus		Melanotrigonum	Fungi	Ascomycota	Sordariomycetes	Pleurotheciales		Pleurotheciaceae	Melanotrigonum	Melanotrigonum													false
4082468	99f5ca7b454d2cb7219aaa72b2772f5c	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931070		genus		Melchioria	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Niessliaceae	Melchioria	Melchioria													false
4082622	a0290a69e9e5797abe635fa7151ef88b	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931088		genus		Meliola	Fungi	Ascomycota	Sordariomycetes	Meliolales		Meliolaceae	Meliola	Meliola													false
4082634	e73543641113321e3fd7b385744b7fa1	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931088		genus		Meliolinites	Fungi	Ascomycota	Sordariomycetes	Meliolales		Meliolaceae	Meliolinites	Meliolinites													false
4082652	f55c231b957f54dc3d3e939677282f6d	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3939175		genus		Meliostroma	Fungi	Ascomycota	Sordariomycetes	Meliolales		Not assigned	Meliostroma	Meliostroma													false
4082795	08ec9259942c5d405e77780e0fd85f50	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931026		genus		Melogramma	Fungi	Ascomycota	Sordariomycetes	Xylariales		Melogrammataceae	Melogramma	Melogramma													false
4082831	97ef64550f66dfb0b50bcd2a7b020f3f	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938926		genus		Melomastia	Fungi	Ascomycota	Sordariomycetes	Not assigned		Not assigned	Melomastia	Melomastia													false
4082958	9b0282be695201600473ce52e334b028	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938951		genus		Memnoniella	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Not assigned	Memnoniella	Memnoniella													false
4083123	d492c1c0deb508799085ba85320325fe	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931133		genus		Menispora	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales		Chaetosphaeriaceae	Menispora	Menispora													false
4083125	c6f307ce76c1c9dbd76bff4e8635093e	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938926		genus		Menisporopascus	Fungi	Ascomycota	Sordariomycetes	Not assigned		Not assigned	Menisporopascus	Menisporopascus													false
4083126	307bfdc5e68517edeeb2239d3a48a7aa	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931133		genus		Menisporopsis	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales		Chaetosphaeriaceae	Menisporopsis	Menisporopsis													false
4083288	7c823843221c0ace2d1967840f790e28	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931140		genus		Meredithiella	Fungi	Ascomycota	Sordariomycetes	Microascales		Ceratocystidaceae	Meredithiella	Meredithiella													false
4083377	cebe747813a275a9c3b952b8ae47cf38	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938926		genus		Meringosphaeria	Fungi	Ascomycota	Sordariomycetes	Not assigned		Not assigned	Meringosphaeria	Meringosphaeria													false
4083639	fc2449fb9665314b4165cf8405550ea5	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938926		genus		Merugia	Fungi	Ascomycota	Sordariomycetes	Not assigned		Not assigned	Merugia	Merugia													false
4083907	a4ed962d04b10659a96d2088fc7f5768	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931133		genus		Mesobotrys	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales		Chaetosphaeriaceae	Mesobotrys	Mesobotrys													false
4084640	178cccf60ec9147b253c9b1ce4a9558e	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931079		genus		Metacordyceps	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Clavicipitaceae	Metacordyceps	Metacordyceps													false
4084708	7fe2e9d5ddbee4c856aecbcfeeb64a05	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938951		genus		Metadothella	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Not assigned	Metadothella	Metadothella													false
4085018	7d264fda66a1185ca81b48afa943c4ee	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931079		genus		Metapochonia	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Clavicipitaceae	Metapochonia	Metapochonia													false
4085085	71b84767f9fd94a5514a299785787ef3	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931079		genus		Metarhiziopsis	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Clavicipitaceae	Metarhiziopsis	Metarhiziopsis													false
4085087	3c5fc0ebd04f75698e4ff7f08e6b340b	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931079		genus		Metarhizium	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Clavicipitaceae	Metarhizium	Metarhizium													false
4086198	b88785518f59fc07bc5675fbd4db4f88	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3939097		genus		Microascospora	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Not assigned	Microascospora	Microascospora													false
4086199	d7bac191c88b066fe844461d9b0c3489	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931139		genus		Microascus	Fungi	Ascomycota	Sordariomycetes	Microascales		Microascaceae	Microascus	Microascus													false
4086336	2e734519c4233e36657cb0ff0709c4eb	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931069		genus		Microcera	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Nectriaceae	Microcera	Microcera													false
4086404	59786c5cd3530d3349207250de82eac9	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938951		genus		Microchrysosphaera	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Not assigned	Microchrysosphaera	Microchrysosphaera													false
4086514	2f12ad725213c31e7e784e5479c535a3	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938926		genus		Microcyclephaeria	Fungi	Ascomycota	Sordariomycetes	Not assigned		Not assigned	Microcyclephaeria	Microcyclephaeria													false
4086613	831951445a721d688c495f57927a1c4b	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931120		genus		Microdochium	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales		Amphisphaeriaceae	Microdochium	Microdochium													false
4086766	54bcde16a16214be1f2c36439ece6e1d	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931071		genus		Microhilum	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Cordycipitaceae	Microhilum	Microhilum													false
4087034	96bfc48164d4168e9b1fa602feb7accc	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931027		genus		Micronectria	Fungi	Ascomycota	Sordariomycetes	Xylariales		Hyponectriaceae	Micronectria	Micronectria													false
4087691	ea1c8efca0aeeb5d21cfdb39d03c832f	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931106		genus		Microthecium	Fungi	Ascomycota	Sordariomycetes	Melanosporales		Ceratostomataceae	Microthecium	Microthecium													false
4087748	385e3234734cbac60ffefc0d9985a664	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931162		genus		Microthia	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Cryphonectriaceae	Microthia	Microthia													false
4087749	10d196b10722e3da23c599def02d64ac	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931046		genus		Microthielavia	Fungi	Ascomycota	Sordariomycetes	Sordariales		Chaetomiaceae	Microthielavia	Microthielavia													false
4088131	9e1f433b331c01b24d5ce00b8aad20c0	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931150		genus		Millerburtonia	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Gnomoniaceae	Millerburtonia	Millerburtonia													false
4088145	65465b2ac0ff0e7b2e3fcbadea12e8cb	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931116		genus		Millesimomyces	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales		Sporocadaceae	Millesimomyces	Millesimomyces													false
4088197	43219ed99ba5d2603d24d77c990702bb	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931140		genus		Milowia	Fungi	Ascomycota	Sordariomycetes	Microascales		Ceratocystidaceae	Milowia	Milowia													false
4089108	9fe1950f371af71971bf3439b9f88092	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938926		genus		Mirannulata	Fungi	Ascomycota	Sordariomycetes	Not assigned		Not assigned	Mirannulata	Mirannulata													false
4089630	490dcdf2232e9d9edd694ef7846b11dc	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931070		genus		Miyakeomyces	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Niessliaceae	Miyakeomyces	Miyakeomyces													false
4089637	4351699ed0e78b411a5fd6d38fc25291	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931133		genus		Miyoshiella	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales		Chaetosphaeriaceae	Miyoshiella	Miyoshiella													false
4089747	8f73a380826538169a3505559d02ec50	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931138		genus		Moana	Fungi	Ascomycota	Sordariomycetes	Microascales		Halosphaeriaceae	Moana	Moana													false
4089873	e8d9f2afb119a4974c27dfcf30e3c2c0	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931079		genus		Moelleriella	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Clavicipitaceae	Moelleriella	Moelleriella													false
4089916	60909afee2ff4b0f5362d63650434fd0	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931069		genus		Moeszia	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Nectriaceae	Moeszia	Moeszia													false
4090016	6a93421f83427c621d1f0ab410f8d732	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938816		genus		Moleospora	Fungi	Ascomycota	Sordariomycetes	Lulworthiales		Not assigned	Moleospora	Moleospora													false
4090066	cd8d2847f93ec2d917504320e460ec0e	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931130		genus		Mollicamarops	Fungi	Ascomycota	Sordariomycetes	Boliniales		Boliniaceae	Mollicamarops	Mollicamarops													false
